Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'                                                
BMS1117, TGLA53, BMC4214, BM1225, BM47, BMS1315, IL4, BM2113, BMS1716, BM1706, BMS1675, BMS1857, BMS1001, BM720, ILSTS102, BMS1074, BMS1172, BMS2258, BM757, SPS115, BMS527, BM2830, INRA194, BMS941, INRA037, BM4107, TGLA122, HUJ246, BMS528, BM4440, TGLA44, BMS510, BMS1355, BM1824, BMS812, BMS2639, BMS410, AGLA232, BM17132, BM711, INRA133, RM372, BM4311, BMS1747, BL1036, BM1862, BMS1862, URB011 
Pop                                                
AISH_2055, 089091 136136 181181 253253 103103 141145 093103 129129 191195 232238 087089 160162 108115 227231 143143 156158 102102 142146 188190 252252 173177 146154 152156 077083 132132 165183 142148 260262 146150 125129 159159 091091 146146 180196 110112 166176 089095 161161 087089 167167 228228 128128 102102 101103 177191 205205 144144 149151
AISH_2056, 089091 134134 187187 249253 103103 135147 093093 129141 189191 232238 087091 147160 115115 229231 143143 158160 090090 140142 190194 252252 173177 146166 144160 083083 124124 179183 142142 262262 150150 125129 155155 091091 146150 180196 112112 166172 089089 161165 087091 167167 228238 128130 102104 099101 181181 205205 158168 149153
AISH_2057, 089091 136136 179181 253253 103103 141145 093103 129129 189195 238238 087087 147160 113115 229229 143143 158160 088090 127146 188194 250252 173177 146152 154156 077081 124132 179183 142142 262262 150150 125125 155155 091094 150150 180184 106106 166176 085089 159161 087089 167167 228238 114130 104104 101101 181191 205211 166168 151153
AISH_2058, 089089 136136 187187 253253 103103 141141 091103 129149 191191 232238 089089 158158 115115 225229 143143 156158 090090 146148 190190 250252 173177 152152 144154 083083 124126 165183 138142 260262 146150 125129 155157 091095 150150 180184 106112 172172 085089 161161 081089 167167 224238 130132 092096 095101 181181 205205 158166 147153
AISH_2059, 089089 136136 179181 253271 103103 135145 097103 129141 189191 238238 087089 158160 115115 227229 143157 158158 088090 127148 188190 252252 173177 152152 144160 083083 124132 183183 138142 262262 150150 123125 155157 091091 150150 180194 110112 170172 089089 161165 089089 167167 238238 114130 096102 095095 181191 205211 144144 145147
AISH_2060, 089089 136138 181187 249253 103103 141145 093093 149149 191191 238238 087089 158158 115115 227229 143157 156156 090102 146148 190194 252252 173177 152152 144154 083083 124132 175183 142148 262262 146150 125129 155157 091091 150150 180180 090112 166176 081085 161161 089091 167167 224238 114128 092098 095101 181181 205207 166166 145151
AISH_2061, 089091 136138 187187 241249 103103 141145 093097 129149 191195 238252 087087 158158 115115 229229 143157 156156 090102 142146 190194 250252 173175 146152 144154 083083 132132 175183 142142 260262 140150 125125 155157 091095 146150 180180 110112 166176 081089 161173 087089 167167 224238 114130 098104 095101 181191 205205 166168 145149
AISH_2062, 089089 136136 187187 253253 103103 141141 093103 129129 191191 238238 087087 147160 115115 227229 143143 158160 088102 127142 190194 252252 167175 146152 144160 077081 132132 183183 142142 262262 146150 123123 155155 091092 150150 180184 106112 172176 085095 161165 089089 161167 228238 130130 104104 101103 181181 201211 168168 149153
AISH_2063, 089089 134136 181181 253253 103103 135135 097103 129149 189191 238238 087089 158162 108113 227229 143143 156158 090102 127142 188194 252252 173173 146152 154154 081083 132132 183183 142142 260262 150150 125129 153155 091095 150150 180180 110112 172176 089089 161161 089089 167167 228238 114130 098098 099103 181181 201205 144166 151153
AISH_2064, 089089 134136 181187 253253 103103 141141 093103 129129 191191 238238 087089 158158 113113 233233 143143 158158 090090 127142 190194 252252 167173 146166 144160 081083 132132 179183 142148 260262 150150 125129 153155 094095 150150 180180 112112 172172 085089 161161 089091 167167 228228 130130 098104 095101 181191 201205 166168 145153
AISH_2065, 089089 136136 181181 253253 103103 135141 103103 129149 191195 238252 087089 158162 108115 229231 143143 156158 090090 142142 190194 244252 167177 152152 144160 077077 126132 165183 142142 262262 150150 125125 155155 091091 150150 180180 112112 166166 085089 161173 091091 167167 228238 114132 092092 095103 181181 205205 144166 145153
AISH_2066, 089091 134136 187187 253253 103103 135145 103103 129129 189189 238238 087089 158162 115115 227229 143143 158158 090102 142142 190194 252252 167177 146152 152154 077083 124132 179183 138142 262262 150150 123125 153155 091091 146150 180194 112112 172176 085089 159161 089089 167167 224236 128130 092098 101101 181181 211211 142144 151153
AISH_2067, 091091 134136 187187 241253 103103 135141 091093 129141 191191 238238 089089 158161 115115 229233 143143 158158 090090 127146 194194 252252 167173 146152 154156 077083 124132 175175 142142 260262 146148 125129 155155 091091 150150 180180 110112 170172 089095 173173 087087 167167 224238 128130 098102 101103 181191 201205 144166 151153
AISH_2068, 089089 134136 179181 253253 103103 145145 093093 129129 189191 232238 087089 158162 108115 227229 143143 158160 090090 127142 190190 252252 175175 152152 154156 081085 126132 165183 138142 262262 146150 125129 151155 095095 150150 180180 112112 172172 083089 161169 081089 167167 228228 130130 102102 101101 181191 205205 142144 151153
AISH_2069, 089091 134136 179181 253253 103103 141141 093103 129129 191195 232252 087089 160162 113115 229233 143143 158158 090102 142142 194194 252252 167167 146152 154160 077083 124132 175183 142148 262262 146150 125125 153155 091094 150150 180180 110112 166166 085089 159165 081091 167167 228238 130132 098102 095101 181191 207211 142166 145153
AISH_2070, 089089 136136 181187 253257 103103 135141 103103 129149 189191 232238 089089 147158 113113 227229 143143 158158 090090 127142 190190 252254 167173 146146 154160 083085 124124 165175 142142 262262 146150 129129 155159 091091 150150 180194 110112 174178 089095 161173 081089 167167 232238 128130 092092 103103 181191 201205 142158 145153
AISH_2071, 091091 134136 181187 253253 103103 135145 093103 129129 191191 252254 087089 158162 115115 225229 143143 158160 090090 142146 194194 252252 167173 150152 154160 077077 124124 175183 142148 260260 150150 129129 155155 091091 148150 180180 112112 170176 085085 165173 081089 167167 228228 130130 098104 101103 181191 205211 144166 145149
AISH_2072, 089091 136136 181187 253253 103103 135145 093097 129129 189195 232232 087087 158158 108115 231231 143143 158158 090102 127140 194194 252252 167173 152164 152154 077077 132132 183183 142142 260262 150150 125125 155155 091092 150150 180180 110112 166172 085089 161173 091091 167167 236238 114130 092092 099101 181181 201205 158166 145149
AISH_2073, 089089 136136 179179 253253 103103 141141 097097 129129 195195 238238 087087 161162 108115 229233 143143 156160 088090 140142 188188 252252 167177 152152 144160 077083 122132 183183 138142 262262 150150 123129 153155 092094 150150 180180 110110 166176 089089 161169 087091 167167 228236 118130 096098 095095 181191 205211 142166 145153
AISH_2074, 089089 136136 179181 253253 103103 141141 093103 129129 191191 232238 087089 158158 108113 229233 143143 158158 090090 146148 194194 252252 173177 150154 144152 083083 124132 179183 138142 262262 146150 125129 155155 091092 150150 180196 110110 170176 089089 161161 081089 167167 224228 128130 098102 101103 181181 205211 166168 149149
AISH_2075, 091091 136136 187187 253253 103103 135141 093093 129129 189189 238252 089089 158158 113113 227229 143143 156156 090102 127142 188190 252252 163173 146146 154160 077083 124132 165183 142142 262262 150150 125129 155155 091091 146150 180180 110112 172176 085089 161161 089089 167167 228228 130132 102102 101103 181191 205205 166166 145151
AISH_2076, 089091 134136 181187 253253 103103 141141 085103 129149 189195 238238 087087 158162 115115 225229 143143 156156 090090 142142 190190 252252 167177 152152 154160 077077 124132 183183 138142 262262 150150 125125 155157 091092 150150 180180 110112 170176 089089 161161 081089 167167 236238 128132 098104 095101 177181 205205 144168 149153
AISH_2077, 089089 136138 187187 253253 103103 141141 093103 129143 191191 238238 087089 158160 115115 225229 143143 160160 090090 140142 188190 252254 173177 152152 154154 077077 132132 175183 142150 262262 140150 125129 155159 091092 150150 180180 108110 166166 085089 165165 087089 167167 228238 130130 102102 101103 181191 205205 144168 145149
AISH_2078, 091091 136136 179181 253253 103103 141141 093097 129129 191195 238252 087089 158160 108108 227229 143143 156158 090090 140142 190194 252252 173177 146152 144154 077081 124124 175179 142148 260262 150150 123129 155155 091095 150150 180196 110110 166172 095095 159161 091091 167167 228228 130132 102104 095103 181181 201205 144166 149153
AISH_2079, 089091 134138 179191 253253 103103 135141 091103 129129 189191 232238 087089 158162 113115 229229 143143 156158 090102 142146 190190 252252 167177 146152 144154 077077 124132 175183 142142 260262 140150 125129 153155 091092 150150 180192 110110 170172 089089 161165 085089 167167 228238 130130 098104 101101 181181 205207 144166 151153
AISH_2080, 089089 136138 181187 253253 103103 135141 091097 129129 191191 238254 087089 162170 115115 229233 143143 154158 090090 146146 190190 252252 167173 146164 154154 077077 132132 183183 142142 260262 146150 129129 155155 091095 150150 180180 112112 166172 089089 161169 089089 167167 236236 130130 102104 095101 191191 205205 168170 145149
AISH_2081, 091091 134136 179187 253269 103103 141141 093103 129129 189191 232238 087087 162162 108115 229231 143143 156158 090090 127142 194194 252252 167177 146152 154154 077083 124132 175183 142142 260262 146150 125129 153155 091091 146150 180180 110112 166172 089089 159165 089091 167167 228238 130132 098102 095101 181191 211211 166168 145151
AISH_2082, 089089 134136 181181 253271 103103 141141 093103 129129 191191 232252 087089 147158 108113 227231 143143 156158 090090 127127 194194 252252 177177 152152 154154 077083 124124 175183 142142 260260 140150 125125 155155 091095 150150 180184 112112 170176 083089 165173 089089 167167 236238 130130 092102 101103 181181 205215 158158 149151
AISH_2083, 089091 134140 181187 253253 103103 135141 093097 129149 189191 238238 087087 158161 115115 225227 143143 156158 090090 127142 188190 246252 177177 146154 154160 077077 124124 175179 138142 260262 150150 125125 155155 091095 150150 180196 112112 166166 089089 161167 081089 167167 224228 130130 092102 095103 177191 205207 166168 147149
AISH_2084, 089089 136136 181181 253253 103103 141141 093103 129141 191195 232238 087087 158162 113113 227229 143143 156158 090090 127142 194194 252252 173177 146152 152160 077083 124132 175179 142142 262262 146150 123125 155157 091091 150150 180184 106112 172172 089089 165165 085091 167167 236238 130130 092102 095101 191191 205211 144168 145151
AISH_2085, 091091 136138 181181 249253 103103 135141 089103 141149 191191 232238 089089 158161 115115 229231 143143 158158 090102 142146 194194 252252 173173 152152 152154 083085 126132 175183 142142 260262 150150 125129 155155 091092 150150 180184 112112 172176 089095 161161 085089 167167 228228 114130 096104 101103 181191 205207 144158 149149
AISH_2086, 089091 136136 181187 253269 103104 141145 093103 129129 189195 232238 087087 158158 115115 227229 143143 156158 090090 142146 188190 250252 167177 152152 144152 081083 124132 175175 138142 262262 146146 125125 155155 092095 146148 180196 110112 172172 089095 161165 087089 167167 228228 114130 102104 101101 181191 205205 142168 145147
AISH_2087, 089091 134134 179187 253253 103103 141141 091093 141141 191195 238254 087089 160161 115115 229233 143143 156158 090102 146146 194194 252252 167173 146152 144154 077083 132132 175183 142142 260262 148150 125129 155155 091092 150150 180184 110110 170172 089095 169173 087089 167167 238238 130130 096098 095103 181191 205211 158166 145151
AISH_2088, 089089 136138 179187 253269 103103 145145 097103 129149 191195 238252 087087 147158 113113 225225 143143 158160 102102 140148 190190 250252 173177 146154 144154 077083 132132 175179 142142 256262 150150 125129 155157 091095 150150 180194 106112 170172 085089 165173 089089 167167 228238 130132 098102 095101 181191 205205 142166 149153
AISH_2089, 089091 138138 187187 253253 103103 141141 091103 129141 191191 238252 087089 158158 108113 229229 143143 156158 090102 140148 190194 252252 167173 152152 160160 083083 124126 183183 138142 262262 150150 125129 155157 091092 150150 180196 112112 166166 085089 165165 089089 167167 224228 130130 102102 095095 181181 205211 144166 153153
AISH_2090, 091091 134136 179179 253269 103103 135141 093103 141141 189191 238238 087089 160161 115115 231233 143143 156158 090090 142146 194194 250252 173173 146152 144160 077083 132132 175183 142142 260262 140148 125129 155155 092095 150150 180180 110112 170172 085089 161173 081089 167167 224238 130130 092096 095101 181191 205211 158166 145153
AISH_2091, 089089 134136 179187 253271 103103 141141 085103 129129 189191 232238 087087 158162 113115 229229 143143 156158 090090 127142 190194 250252 167173 146154 154154 083083 124124 183183 142142 260262 146146 129129 155155 091092 150150 180184 110112 166172 089089 161173 081091 167167 228228 128132 098102 101103 181181 201205 158168 149153
AISH_2092, 089089 134136 179179 253253 103103 135147 085093 129129 191191 232238 087087 158162 113113 229233 143143 154158 090090 140148 188190 252252 167173 152152 154160 077083 132132 183183 142142 262262 146150 125129 155155 091091 150150 180180 106110 172172 085089 161165 081089 167167 228236 130130 102102 103103 181181 205205 158166 153153
AISH_2093, 089089 138138 187187 253253 103103 141147 093103 129129 189191 232252 087089 158158 115115 227229 143143 158160 090102 127140 190194 252252 167177 146146 154154 083083 132132 175183 142142 262262 150150 125125 155155 091091 150150 180196 112112 172172 089095 159161 087089 167167 228238 130130 092104 095101 181191 205211 166168 149153
AISH_2094, 089091 134136 181187 253253 103103 135141 097103 129129 191195 232238 087089 147162 108108 227227 143143 158158 090090 142142 194194 252252 173177 152154 144154 077077 124132 183183 138142 262262 150150 125129 155159 091091 150150 180196 112112 176176 085089 161161 089089 161167 238238 128132 102104 099101 181191 205211 144168 149151
AISH_2095, 091091 134136 187187 253253 103103 141145 103103 129149 189191 238254 087089 158162 115115 225227 143143 156158 090090 142146 194194 252252 167167 146152 154160 077077 124132 175175 142142 260260 150150 125129 151159 091092 148150 180180 110112 170172 085089 161161 089089 167167 224238 130132 098104 095101 181181 205211 142166 149153
AISH_2096, 089089 136138 187187 253253 103103 135141 093103 129129 191191 232252 087087 158162 115115 229229 143143 158160 090090 142142 188194 252252 173173 146154 154154 077083 124132 175183 142142 260262 140146 129129 155159 091091 150150 180184 110112 172176 089089 161173 089089 167167 236238 130132 102102 101101 181181 205211 144168 151151
AISH_2097, 089091 134140 179179 253253 103103 141141 085093 129149 191195 238238 087087 158158 115115 227229 143143 156158 090102 140142 190190 252252 167173 152152 160160 077083 124124 165183 142142 262262 150150 125129 155159 092094 150150 180180 110112 170172 089095 161161 081091 167167 228238 114128 098098 099101 181181 211215 166166 145149
AISH_2098, 089091 134138 179181 241269 103103 135141 097097 129129 191191 232238 087089 158158 108113 227229 143143 156156 088102 142142 194194 252252 173173 146146 154160 081081 124132 183183 138142 256262 150150 125129 155155 092092 150150 180196 106110 170172 083085 173173 089089 167167 224238 128130 098102 095103 191191 201211 166168 145151
AISH_2099, 091091 134138 181187 269269 103103 141145 085089 141141 189191 238252 087087 158162 113115 229229 143143 158158 090090 140140 188194 252252 177177 150152 154160 081083 124132 175175 138142 262262 146148 129129 155155 091091 150150 180196 112112 170172 085089 165169 081089 167167 228228 114130 102102 095103 181181 205205 144168 147149
AISH_2100, 089089 134136 181181 253253 103103 141145 091093 129129 189191 238238 087089 158158 108115 227229 143143 158158 088090 127140 190190 252252 167175 146152 154156 081083 124132 175175 142142 262262 140146 125125 155157 095095 150150 180196 112112 172176 089095 161161 089089 167167 228238 130130 102102 101101 181181 205205 142166 151153
AISH_2101, 089089 136138 179187 249271 103103 141141 097103 129129 189191 238238 087087 158158 113115 227229 143143 156158 090090 142142 190190 252252 167167 152152 144154 077083 132132 183183 142142 262262 140150 125129 155157 091092 146150 180184 106112 170172 089089 161173 085087 167167 224238 130132 098102 095103 177181 205211 144168 151153
AISH_2102, 089091 134134 181181 249253 103103 141141 085097 129129 191191 238252 087087 147158 113113 227231 143143 156158 090090 127142 194194 252252 173177 152154 154156 077083 000000 183183 138142 262262 150150 125125 155155 091091 150150 180180 110110 166170 089089 161165 089089 167167 228238 128130 104104 101103 181181 201207 144158 149153
AISH_2103, 089091 136138 179187 253253 103103 135145 093097 129129 189195 238238 087089 158160 115115 229229 143143 156160 102102 140148 188188 252252 177177 146154 154154 083083 132132 183183 142142 262262 150150 125129 157159 091092 146150 180180 110112 172176 089089 161161 089089 167167 228238 128130 098102 095101 181181 205207 144144 145153
AISH_2104, 089091 136138 181187 253253 103103 141145 093097 129129 191195 238238 087089 158162 108115 225229 143143 158158 090102 127142 194194 252252 173173 146146 152154 077083 132132 183183 142142 260260 150150 125129 159159 091092 150150 180180 110112 172172 083089 167169 081089 167167 224238 128128 102104 101101 181191 201215 142142 149153
AISH_2105, 091091 138138 187187 253253 103103 145145 103103 129129 189191 232232 087089 160162 108113 227227 143143 158160 090090 127146 194194 252252 167167 152152 160160 077081 124124 175183 142142 260260 150150 125125 155159 091091 150150 180180 112112 170170 085089 161173 087089 167167 228238 130132 098104 095103 181191 201211 166166 149153
AISH_2106, 089089 136136 181187 253253 103103 135145 097103 129143 189191 238238 087089 162170 108115 229229 143143 156158 090102 127142 190194 252252 167177 152166 144154 077077 124132 175183 142142 260262 146150 125129 155155 091091 150150 180196 110110 166172 089095 161161 089089 161167 228228 130130 102104 095101 181191 205205 158168 149151
AISH_2107, 089089 138138 179181 241253 103103 135145 093103 129141 191195 232238 087087 158162 115115 225229 143143 160160 090090 127142 194194 252252 167177 146152 154154 077083 124132 165183 142142 262262 150150 125125 155159 091091 150150 180180 106110 170172 083089 161165 089089 167167 228238 130130 102104 095101 181181 205205 166168 149151
AISH_2108, 089089 134138 181187 253269 103103 141141 097103 129149 189189 232238 087089 147158 113115 227229 143145 156158 090090 142142 188190 252252 167175 152152 144160 083083 124132 183183 142142 262262 146150 125129 155157 091091 150150 180180 106110 166172 089095 165167 087091 167167 238238 128130 098104 095103 177181 205211 144168 147149
AISH_2109, 089091 136136 179181 253253 103103 141141 093103 129149 191191 232238 087087 158160 108115 227227 143143 156158 102102 140140 188194 250252 177177 146152 154154 081081 124124 165183 142148 260262 150150 125129 155155 091091 146150 180184 112112 172172 085089 159161 081087 167167 228238 128132 102102 101101 181191 205205 144158 145149
AISH_2110, 089089 136138 187187 253269 103103 135145 097103 129141 195195 232238 087087 147158 113115 225227 143143 158160 090102 127127 194194 252252 167177 146152 154160 077083 132132 165183 142142 262262 150150 125125 155157 091091 146150 180180 106110 166172 083089 165173 089089 167167 228228 128130 102104 095101 181181 205207 166168 149149
AISH_2111, 089091 134136 181181 253269 103103 141141 103103 129129 191191 238238 087089 158162 113115 227229 143143 158158 090090 127146 190194 252252 167173 146152 154160 077083 124132 175175 142142 260262 150150 129129 155155 095095 150150 184196 110112 170172 089089 161165 089089 161167 238238 130130 098104 095103 181181 205205 158166 153153
AISH_2112, 089091 136138 179181 253253 103103 135141 097103 129149 191191 238238 087089 158162 108108 227229 143143 158158 090090 142142 190194 252252 177177 146152 144154 077083 126132 175183 142150 262262 150150 125125 155155 091091 150150 180196 090106 166172 085085 161161 087091 167167 224238 130132 092102 095101 181181 205215 158166 147151
AISH_2583, 089091 136136 181181 241253 000000 135141 093103 129129 189195 232238 089089 147158 108113 227229 143143 158158 090090 142146 190194 252252 167177 146152 144154 083083 124124 179183 138142 260262 140146 129129 155155 091095 148150 180180 110112 166166 085089 165173 087089 167167 236238 130130 098102 095101 181191 205211 158166 149149
AISH_2584, 091091 134136 187187 253269 000000 000000 093103 129129 191191 252252 089089 158162 113115 229229 143143 158160 088102 128142 190194 252252 167173 146152 160160 077083 124124 183183 142142 260262 140150 123125 155155 092095 146150 180180 110112 166172 085089 161161 081087 167167 228238 114130 098102 095095 181191 201215 158158 145152
AISH_2587, 089091 134136 187187 253269 103103 145145 103103 129141 189191 232238 087087 158158 108113 229229 143143 158158 090102 142146 194194 252252 173173 146152 154160 077083 124124 183183 138142 000000 150150 125129 155159 091095 150150 180184 112112 172172 089089 161173 087089 167167 228238 128128 102104 101101 181181 201205 158158 149153
AISH_2590, 089089 136138 187187 253253 103103 141145 093093 129143 191191 238238 087089 158158 108115 227229 143143 154160 090090 142146 194194 250252 167173 152164 154160 077083 124124 175183 142142 262262 150150 129129 153155 000000 150150 180184 110112 170172 085085 161165 089089 161167 224228 114114 092104 095103 181191 201205 166166 149151
AISH_2591, 089091 136136 181187 253253 103103 141141 103103 129141 191191 232238 087089 158162 113115 229231 143143 156158 090090 128142 194194 252252 173173 152152 152154 077077 124132 165175 138142 262262 150150 125129 155157 091091 150150 184192 106112 166172 089089 161165 085089 167167 228238 130130 000000 000000 181191 205207 144168 000000
Pop                                                
CL_34, 089089 136138 187187 241269 103103 141141 093103 129149 191195 238238 087087 147158 108115 225229 143143 158158 090090 142146 190190 252252 167177 152152 154158 081083 126132 183183 142148 260262 150150 125129 155155 092092 146150 180184 110112 172172 085089 161169 089091 167167 228238 130130 098104 101101 181181 205205 144166 151153
CL_38, 089093 138140 187187 253253 103103 145147 103103 129143 195195 238252 087087 160162 108113 227231 143143 158158 090090 127146 190194 244252 165167 152152 154154 083083 132132 183183 142142 260262 146150 129129 155155 092095 150150 180196 108110 172176 085089 161169 085089 167167 228238 130130 098102 101103 181181 205207 144166 153153
